job_id,resume_id,skills_score,degrees_score,majors_score,overall_score,label
4503,4327,0.598733,0.5,0.5,0.5493665,0
4503,4297,0.451113,0.5,0.5,0.4755565,0
4503,4292,0.603594,0.5,0.5,0.551797,0
4503,4336,0.506435,0.5,0.5,0.5032175,0
4503,4291,0.111442,0.5,0.5,0.305721,0
4503,4447,0.667806,0.5,0.5,0.5839030000000001,0
4422,4288,0.570424,0.5,0.5,0.535212,0
4422,4385,0.418547,0.5,0.5,0.4592735,0
4422,4515,0.348687,0.5,0.5,0.4243435,0
4422,5184,0.646335,0.5,0.5,0.5731675,0
4422,4993,0.566592,0.5,0.5,0.533296,0
4422,4448,0.143952,0.5,0.5,0.321976,0
4422,4329,0.426393,0.5,0.5,0.4631965,0
4422,4289,0.481237,0.5,0.5,0.4906185,0
4422,4327,0.516237,0.5,0.5,0.5081184999999999,0
4422,4297,0.216989,0.5,0.5,0.3584945,0
5153,4291,0.483486,0.5,0.5,0.49174300000000004,0
5233,4327,0.567525,0,0.5,0.4087625,0
4591,5184,0.54721,0.5,0.5,0.523605,0
4591,4448,0.161615,0.5,0.5,0.33080750000000003,0
4591,4382,0.521504,0.5,0.5,0.510752,0
4591,4333,0.472693,0.5,0.5,0.4863465,0
4591,4520,0.171106,0.5,0.5,0.335553,0
4591,4291,0.15198,0.5,0.5,0.32599,0
4591,4338,0.554963,0.5,0.5,0.5274814999999999,0
4591,4772,0.153372,0.5,0.5,0.32668600000000003,0
4591,4386,0.371529,0.5,0.5,0.4357645,0
4591,4337,0.436646,0.5,0.5,0.468323,0
4785,4385,0.404755,0.5,0.5,0.4523775,0
4785,4515,0.275972,0.5,0.5,0.387986,0
4785,5184,0.545933,0.5,0.5,0.5229665,0
4785,4334,0.478819,0.5,0.5,0.4894095,0
4785,4993,0.420692,0.5,0.5,0.46034600000000003,0
4785,4287,0.495418,0.5,0.5,0.497709,0
4785,4448,0.165793,0.5,0.5,0.3328965,0
4785,4329,0.395319,0.5,0.5,0.4476595,0
4785,4289,0.337175,0.5,0.5,0.4185875,0
4785,4327,0.391524,0.5,0.5,0.445762,0
5315,4288,0.31818,0.5,0.5,0.40909,0
5315,4385,0.386596,0.5,0.5,0.44329799999999997,0
5315,4515,0.050023,0.5,0.5,0.27501149999999996,0
5315,4334,0.391197,0.5,0.5,0.4455985,0
5315,4993,0.318434,0.5,0.5,0.409217,0
5315,4287,0.27147,0.5,0.5,0.385735,0
5315,4448,0.559546,0.5,0.5,0.529773,0
5315,4329,0.37576,0.5,0.5,0.43788,0
5315,4595,0.637023,0.5,0.5,0.5685115000000001,0
5315,4327,0.565242,0.5,0.5,0.532621,0
5287,4292,0.33996,0.5,0.5,0.41998,0
5318,4385,0.439233,0,0.5,0.3446165,0
5318,4515,0.14275,0,0.5,0.196375,0
5318,4334,0.584913,0,0.5,0.4174565,0
5318,4993,0.437572,0,0.5,0.34378600000000004,0
5318,4448,0.492115,0,0.5,0.37105750000000004,0
5318,4329,0.524913,0,0.5,0.3874565,0
5318,4595,0.473934,0,0.5,0.36196700000000004,0
5318,4327,0.477624,0,0.5,0.363812,0
5318,4292,0.315577,0,0.5,0.2827885,0
5318,4291,0.520137,0,0.5,0.3850685,0
4933,5184,0.464627,0.5,0.5,0.4823135,0
4933,4334,0.436415,0.5,0.5,0.4682075,0
4933,4448,0.194431,0.5,0.5,0.3472155,0
4933,4289,0.357749,0.5,0.5,0.4288745,0
4933,4595,0.381924,0.5,0.5,0.44096199999999997,0
4933,4297,0.328486,0.5,0.5,0.41424300000000003,0
4933,4292,0.355186,0.5,0.5,0.427593,0
4933,4336,0.481542,0.5,0.5,0.490771,0
4933,4520,0.189468,0.5,0.5,0.344734,0
4933,4291,0.181459,0.5,0.5,0.3407295,0
5314,4288,0.387397,0,0.5,0.3186985,0
5314,4385,0.382424,0,0.5,0.316212,0
5314,4515,0.127992,0,0.5,0.188996,0
5314,5184,0.36307,0,0.5,0.306535,0
5314,4334,0.593812,0,0.5,0.421906,0
5314,4993,0.380763,0,0.5,0.3153815,0
5314,4287,0.502991,0,0.5,0.3764955,0
5314,4329,0.514129,0,0.5,0.3820645,0
5314,4289,0.515132,0,0.5,0.382566,0
5314,4595,0.397205,0,0.5,0.3236025,0
4711,4288,0.526595,0.5,0,0.3882975,0
4711,4385,0.542123,0.5,0,0.3960615,0
4711,4515,0.38581,0.5,0,0.317905,0
4711,5184,0.542567,0.5,0,0.3962835,0
4711,4334,0.479327,0.5,0,0.36466350000000003,0
4711,4993,0.570748,0.5,0,0.410374,0
4711,4287,0.4681,0.5,0,0.35905,0
4711,4448,0.075945,0.5,0,0.1629725,0
4711,4289,0.470689,0.5,0,0.3603445,0
4711,4595,0.518577,0.5,0,0.3842885,0
4683,4385,0.467811,0.5,0.5,0.4839055,0
4683,4515,0.050023,0.5,0.5,0.27501149999999996,0
4683,5184,0.467088,0.5,0.5,0.483544,0
4683,4993,0.467088,0.5,0.5,0.483544,0
4683,4287,0.488374,0.5,0.5,0.494187,0
4683,4329,0.43345,0.5,0.5,0.466725,0
4683,4289,0.594321,0.5,0.5,0.5471604999999999,0
4683,4327,0.575044,0.5,0.5,0.537522,0
4683,4297,0.470906,0.5,0.5,0.485453,0
4683,4336,0.595044,0.5,0.5,0.5475220000000001,0
4924,4344,0.659374,0.5,0,0.454687,0
4577,4333,0.384353,0.5,0,0.3171765,0
4760,4288,0.552608,0.5,0.5,0.526304,0
4760,4385,0.40289,0.5,0.5,0.451445,0
4760,4515,0.181824,0.5,0.5,0.340912,0
4760,4334,0.42823,0.5,0.5,0.464115,0
4760,4993,0.505144,0.5,0.5,0.502572,0
4760,4287,0.402974,0.5,0.5,0.45148699999999997,0
4760,4448,0.540008,0.5,0.5,0.520004,0
4760,4329,0.481883,0.5,0.5,0.49094150000000003,0
4760,4289,0.40289,0.5,0.5,0.451445,0
4760,4595,0.490325,0.5,0.5,0.4951625,0
4953,4288,0.386437,0,0.5,0.31821849999999996,0
4953,4385,0.348162,0,0.5,0.29908100000000004,0
4953,4515,0.105555,0,0.5,0.1777775,0
4953,5184,0.41751,0,0.5,0.333755,0
4953,4334,0.579155,0,0.5,0.4145775,0
4953,4993,0.347681,0,0.5,0.2988405,0
4953,4287,0.526505,0,0.5,0.3882525,0
4953,4448,0.458889,0,0.5,0.3544445,0
4953,4329,0.390732,0,0.5,0.32036600000000004,0
4953,4289,0.381897,0,0.5,0.31594849999999997,0
4752,4288,0.388593,0.5,0,0.3192965,0
4752,4385,0.284222,0.5,0,0.267111,0
4752,4515,0.283553,0.5,0,0.26677649999999997,0
4752,4334,0.278203,0.5,0,0.2641015,0
4752,4993,0.279861,0.5,0,0.2649305,0
4752,4287,0.292776,0.5,0,0.27138799999999996,0
4752,4448,0.352407,0.5,0,0.3012035,0
4752,4329,0.212434,0.5,0,0.231217,0
4752,4289,0.300952,0.5,0,0.275476,0
4752,4595,0.285337,0.5,0,0.2676685,0
5083,4288,0.253766,0.5,0.5,0.37688299999999997,0
5083,4385,0.253766,0.5,0.5,0.37688299999999997,0
5083,4515,0.0,0.5,0.5,0.25,0
5083,5184,0.250876,0.5,0.5,0.375438,0
5083,4993,0.250876,0.5,0.5,0.375438,0
5083,4287,0.250876,0.5,0.5,0.375438,0
5083,4448,0.593926,0.5,0.5,0.546963,0
5083,4329,0.206705,0.5,0.5,0.3533525,0
5083,4289,0.250876,0.5,0.5,0.375438,0
5083,4327,0.253766,0.5,0.5,0.37688299999999997,0
5015,4288,0.324315,0.5,0.5,0.4121575,0
5015,4385,0.4503,0.5,0.5,0.47514999999999996,0
5015,4515,0.109073,0.5,0.5,0.3045365,0
5015,5184,0.32014,0.5,0.5,0.41007,0
5015,4334,0.454759,0.5,0.5,0.4773795,0
5015,4993,0.324319,0.5,0.5,0.4121595,0
5015,4287,0.367814,0.5,0.5,0.433907,0
5015,4289,0.575344,0.5,0.5,0.5376719999999999,0
5015,4595,0.525248,0.5,0.5,0.512624,0
5015,4297,0.518801,0.5,0.5,0.5094004999999999,0
4909,4288,0.380049,0,0.5,0.31502450000000004,0
4909,5184,0.379223,0,0.5,0.3146115,0
4909,4334,0.435231,0,0.5,0.34261549999999996,0
4909,4595,0.462617,0,0.5,0.35630850000000003,0
4909,4382,0.403108,0,0.5,0.326554,0
4909,4333,0.121445,0,0.5,0.1857225,0
4909,4292,0.354417,0,0.5,0.3022085,0
4909,5248,0.400455,0,0.5,0.3252275,0
4909,4520,0.66314,0,0.5,0.45657,0
4909,4291,0.462891,0,0.5,0.35644549999999997,0
4419,4288,0.38099,0.5,0.5,0.44049499999999997,0
4419,4385,0.489908,0.5,0.5,0.494954,0
4419,4515,0.0,0.5,0.5,0.25,0
4419,5184,0.289908,0.5,0.5,0.394954,0
4419,4334,0.557104,0.5,0.5,0.528552,0
4419,4993,0.289908,0.5,0.5,0.394954,0
4419,4287,0.408524,0.5,0.5,0.454262,0
4419,4448,0.621537,0.5,0.5,0.5607685,0
4419,4329,0.491013,0.5,0.5,0.49550649999999996,0
4419,4289,0.570664,0.5,0.5,0.5353319999999999,0
4734,4385,0.537669,0.5,0,0.3938345,0
4734,4515,0.499824,0.5,0,0.374912,0
4734,5184,0.683931,0.5,0,0.4669655,0
4734,4334,0.606985,0.5,0,0.4284925,0
4734,4448,0.076361,0.5,0,0.1631805,0
4734,4289,0.523912,0.5,0,0.386956,0
4734,4595,0.755824,0.5,0,0.502912,0
4734,4327,0.612146,0.5,0,0.431073,0
4734,4297,0.261288,0.5,0,0.255644,0
4734,4292,0.569118,0.5,0,0.409559,0
4974,4288,0.530569,0.5,0.5,0.5152844999999999,0
4974,4385,0.49576,0.5,0.5,0.49788,0
4974,4515,0.49576,0.5,0.5,0.49788,0
4974,5184,0.442284,0.5,0.5,0.471142,0
4974,4334,0.488594,0.5,0.5,0.494297,0
4974,4993,0.489914,0.5,0.5,0.494957,0
4974,4287,0.442284,0.5,0.5,0.471142,0
4974,4448,0.426123,0.5,0.5,0.4630615,0
4974,4329,0.626461,0.5,0.5,0.5632305,0
4974,4289,0.527274,0.5,0.5,0.513637,0
4660,4288,0.590378,0.5,0.5,0.5451889999999999,0
4660,4385,0.440845,0.5,0.5,0.47042249999999997,0
4660,4515,0.31766,0.5,0.5,0.40883,0
4660,5184,0.524648,0.5,0.5,0.512324,0
4660,4334,0.471363,0.5,0.5,0.4856815,0
4660,4993,0.469992,0.5,0.5,0.484996,0
4660,4287,0.477325,0.5,0.5,0.4886625,0
4660,4448,0.353157,0.5,0.5,0.42657849999999997,0
4660,4329,0.559161,0.5,0.5,0.5295805,0
4660,4289,0.46711,0.5,0.5,0.483555,0
4753,5184,0.675619,0.5,0.5,0.5878095,0
4753,4334,0.624237,0.5,0.5,0.5621185,0
4753,4287,0.509925,0.5,0.5,0.5049625,0
4753,4448,0.262702,0.5,0.5,0.381351,0
4753,4289,0.533394,0.5,0.5,0.516697,0
4753,4297,0.482937,0.5,0.5,0.4914685,0
4753,4333,0.343163,0.5,0.5,0.4215815,0
4753,4292,0.316432,0.5,0.5,0.408216,0
4753,4336,0.510805,0.5,0.5,0.5054025,0
4753,5248,0.583352,0.5,0.5,0.541676,0
4740,4288,0.777607,0.5,0,0.5138035000000001,0
4740,4385,0.694462,0.5,0,0.472231,0
4740,4515,0.519879,0.5,0,0.3849395,0
4740,5184,0.631859,0.5,0,0.4409295,0
4740,4334,0.726303,0.5,0,0.4881515,0
4740,4993,0.677185,0.5,0,0.4635925,0
4740,4287,0.479384,0.5,0,0.364692,0
4740,4448,0.033666,0.5,0,0.141833,0
4740,4329,0.656378,0.5,0,0.453189,0
4740,4289,0.646962,0.5,0,0.448481,0
5090,4289,0.245166,0.5,0,0.247583,0
4986,4288,0.473891,0.5,0.5,0.48694550000000003,0
4986,4385,0.473891,0.5,0.5,0.48694550000000003,0
4986,4515,0.169043,0.5,0.5,0.3345215,0
4986,5184,0.469027,0.5,0.5,0.48451350000000004,0
4986,4334,0.589641,0.5,0.5,0.5448204999999999,0
4986,4993,0.469027,0.5,0.5,0.48451350000000004,0
4986,4287,0.573567,0.5,0.5,0.5367835000000001,0
4986,4448,0.724036,0.5,0.5,0.612018,0
4986,4329,0.448141,0.5,0.5,0.4740705,0
4986,4289,0.594873,0.5,0.5,0.5474365,0
4892,4288,0.546366,0,0.5,0.398183,0
4892,4385,0.477994,0,0.5,0.363997,0
4892,4515,0.441583,0,0.5,0.34579150000000003,0
4892,5184,0.442811,0,0.5,0.34640550000000003,0
4892,4334,0.4703,0,0.5,0.36014999999999997,0
4892,4993,0.525715,0,0.5,0.3878575,0
4892,4448,0.229833,0,0.5,0.2399165,0
4892,4329,0.650828,0,0.5,0.450414,0
4892,4289,0.524914,0,0.5,0.387457,0
4892,4595,0.478271,0,0.5,0.3641355,0
4925,4288,0.538047,0.5,0.5,0.5190235000000001,0
4925,4385,0.531631,0.5,0.5,0.5158155,0
4925,4515,0.191863,0.5,0.5,0.3459315,0
4925,5184,0.522467,0.5,0.5,0.5112335,0
4925,4334,0.485674,0.5,0.5,0.49283699999999997,0
4925,4993,0.551903,0.5,0.5,0.5259515,0
4925,4287,0.521399,0.5,0.5,0.5106995,0
4925,4448,0.641253,0.5,0.5,0.5706264999999999,0
4925,4329,0.441342,0.5,0.5,0.470671,0
4925,4289,0.541564,0.5,0.5,0.5207820000000001,0
5121,4288,0.526556,0.5,0.5,0.513278,0
5121,4385,0.526556,0.5,0.5,0.513278,0
5121,4515,0.168813,0.5,0.5,0.3344065,0
5121,5184,0.5254,0.5,0.5,0.5126999999999999,0
5121,4334,0.583448,0.5,0.5,0.541724,0
5121,4993,0.5254,0.5,0.5,0.5126999999999999,0
5121,4287,0.556748,0.5,0.5,0.528374,0
5121,4329,0.499746,0.5,0.5,0.499873,0
5121,4289,0.656511,0.5,0.5,0.5782555,0
5121,4327,0.639525,0.5,0.5,0.5697625,0
4440,5184,0.562271,0.5,0.5,0.5311355,0
4440,4448,0.212156,0.5,0.5,0.356078,0
4440,4297,0.343202,0.5,0.5,0.421601,0
4440,4520,0.233575,0.5,0.5,0.3667875,0
4440,4291,0.137833,0.5,0.5,0.3189165,0
4440,4447,0.53257,0.5,0.5,0.516285,0
4440,4772,0.128569,0.5,0.5,0.31428449999999997,0
4440,4386,0.3682,0.5,0.5,0.43410000000000004,0
4440,4337,0.390651,0.5,0.5,0.44532550000000004,0
4440,4882,0.202427,0.5,0.5,0.3512135,0
4501,4338,0.548898,0.5,0,0.399449,0
4935,4385,0.516397,0.5,0.5,0.5081985,0
4935,4515,0.15562,0.5,0.5,0.32781,0
4935,5184,0.467115,0.5,0.5,0.4835575,0
4935,4993,0.486223,0.5,0.5,0.49311150000000004,0
4935,4287,0.460579,0.5,0.5,0.48028950000000004,0
4935,4448,0.51913,0.5,0.5,0.509565,0
4935,4329,0.435843,0.5,0.5,0.4679215,0
4935,4289,0.562871,0.5,0.5,0.5314355,0
4935,4327,0.516615,0.5,0.5,0.5083075,0
4935,4297,0.520381,0.5,0.5,0.5101905,0
4550,4288,0.504274,0,0.5,0.377137,0
4550,4385,0.504274,0,0.5,0.377137,0
4550,4515,0.223078,0,0.5,0.236539,0
4550,4334,0.504274,0,0.5,0.377137,0
4550,4993,0.501385,0,0.5,0.3756925,0
4550,4287,0.501385,0,0.5,0.3756925,0
4550,4448,0.376234,0,0.5,0.313117,0
4550,4329,0.457214,0,0.5,0.353607,0
4550,4289,0.474845,0,0.5,0.3624225,0
4550,4595,0.504274,0,0.5,0.377137,0
5185,5184,0.764562,0.5,0.5,0.632281,0
5185,4448,0.200899,0.5,0.5,0.35044949999999997,0
5185,4297,0.337053,0.5,0.5,0.4185265,0
5185,4382,0.636831,0.5,0.5,0.5684155,0
5185,4292,0.47126,0.5,0.5,0.48563,0
5185,4336,0.608995,0.5,0.5,0.5544975,0
5185,4291,0.133602,0.5,0.5,0.316801,0
5185,4772,0.197682,0.5,0.5,0.348841,0
5185,4386,0.591744,0.5,0.5,0.545872,0
5185,4680,0.565803,0.5,0.5,0.5329014999999999,0
5049,4515,0.406706,0.5,0.5,0.453353,0
5049,5184,0.716734,0.5,0.5,0.608367,0
5049,4334,0.750954,0.5,0.5,0.6254770000000001,0
5049,4287,0.627997,0.5,0.5,0.5639985000000001,0
5049,4448,0.145011,0.5,0.5,0.3225055,0
5049,4289,0.539468,0.5,0.5,0.5197339999999999,0
5049,4327,0.717192,0.5,0.5,0.608596,0
5049,4297,0.159284,0.5,0.5,0.329642,0
5049,4292,0.500471,0.5,0.5,0.5002355,0
5049,4336,0.590106,0.5,0.5,0.545053,0
4309,4288,0.642044,0.5,0,0.446022,0
4309,4385,0.602706,0.5,0,0.426353,0
4309,4515,0.350098,0.5,0,0.300049,0
4309,5184,0.437797,0.5,0,0.3438985,0
4309,4334,0.3632,0.5,0,0.3066,0
4309,4993,0.381676,0.5,0,0.315838,0
4309,4287,0.262297,0.5,0,0.2561485,0
4309,4448,0.143086,0.5,0,0.196543,0
4309,4329,0.531744,0.5,0,0.390872,0
4309,4289,0.367351,0.5,0,0.3086755,0
4841,4448,0.203412,0.5,0.5,0.351706,0
4841,4297,0.333231,0.5,0.5,0.4166155,0
4841,4520,0.253851,0.5,0.5,0.3769255,0
4841,4291,0.149083,0.5,0.5,0.3245415,0
4841,4447,0.531002,0.5,0.5,0.515501,0
4841,4389,0.374929,0.5,0.5,0.43746450000000003,0
4841,4772,0.164092,0.5,0.5,0.332046,0
4841,4386,0.181483,0.5,0.5,0.34074150000000003,0
4841,4680,0.312345,0.5,0.5,0.4061725,0
4841,4299,0.315024,0.5,0.5,0.407512,0
5113,5184,0.18459,0.5,0.5,0.342295,0
5113,4334,0.439256,0.5,0.5,0.469628,0
5113,4287,0.233528,0.5,0.5,0.366764,0
5113,4448,0.211513,0.5,0.5,0.35575650000000003,0
5113,4329,0.397618,0.5,0.5,0.448809,0
5113,4289,0.335253,0.5,0.5,0.4176265,0
5113,4297,0.426173,0.5,0.5,0.4630865,0
5113,4292,0.395838,0.5,0.5,0.447919,0
5113,4336,0.168218,0.5,0.5,0.334109,0
5113,4291,0.101269,0.5,0.5,0.3006345,0
5305,4288,0.504176,0.5,0.5,0.502088,0
5305,4385,0.667048,0.5,0.5,0.5835239999999999,0
5305,4515,0.347048,0.5,0.5,0.423524,0
5305,5184,0.465668,0.5,0.5,0.482834,0
5305,4334,0.663378,0.5,0.5,0.581689,0
5305,4993,0.469396,0.5,0.5,0.48469799999999996,0
5305,4287,0.500771,0.5,0.5,0.5003854999999999,0
5305,4448,0.164053,0.5,0.5,0.3320265,0
5305,4329,0.653402,0.5,0.5,0.576701,0
5305,4289,0.575813,0.5,0.5,0.5379065000000001,0
4597,4385,0.551973,0.5,0.5,0.5259865,0
4597,4515,0.430418,0.5,0.5,0.465209,0
4597,5184,0.707869,0.5,0.5,0.6039345,0
4597,4334,0.632151,0.5,0.5,0.5660755,0
4597,4448,0.339981,0.5,0.5,0.4199905,0
4597,4329,0.596625,0.5,0.5,0.5483125,0
4597,4289,0.572911,0.5,0.5,0.5364555,0
4597,4327,0.662938,0.5,0.5,0.581469,0
4597,4297,0.432419,0.5,0.5,0.4662095,0
4597,4333,0.517505,0.5,0.5,0.5087524999999999,0
5240,4344,0.622056,0.5,0.5,0.5610280000000001,0
4391,4288,0.5,0.5,0,0.375,0
4391,4385,0.5,0.5,0,0.375,0
4391,4515,0.5,0.5,0,0.375,0
4391,4334,0.5,0.5,0,0.375,0
4391,4993,0.5,0.5,0,0.375,0
4391,4287,0.5,0.5,0,0.375,0
4391,4448,0.5,0.5,0,0.375,0
4391,4329,0.5,0.5,0,0.375,0
4391,4289,0.5,0.5,0,0.375,0
4391,4595,0.5,0.5,0,0.375,0
4724,5184,0.708196,0.5,0,0.479098,0
4724,4448,0.031576,0.5,0,0.140788,0
4724,4297,0.523703,0.5,0,0.3868515,0
4724,4520,0.168879,0.5,0,0.2094395,0
4724,4291,0.032044,0.5,0,0.141022,0
4724,4447,0.679706,0.5,0,0.464853,0
4724,4772,0.279715,0.5,0,0.26485749999999997,0
4724,4337,0.359246,0.5,0,0.304623,0
4724,4882,0.168879,0.5,0,0.2094395,0
4724,4449,0.136905,0.5,0,0.1934525,0
5255,4385,0.471925,0.5,0,0.36096249999999996,0
5255,4515,0.258265,0.5,0,0.2541325,0
5255,5184,0.453795,0.5,0,0.3518975,0
5255,4334,0.556424,0.5,0,0.403212,0
5255,4993,0.410227,0.5,0,0.3301135,0
5255,4448,0.121885,0.5,0,0.1859425,0
5255,4329,0.381857,0.5,0,0.3159285,0
5255,4289,0.441572,0.5,0,0.34578600000000004,0
5255,4327,0.428806,0.5,0,0.339403,0
5255,4297,0.333729,0.5,0,0.29186449999999997,0
4984,4344,0.535924,0.5,0.5,0.517962,0
4834,4385,0.545993,0.5,0.5,0.5229965,0
4834,5184,0.389292,0.5,0.5,0.444646,0
4834,4287,0.508713,0.5,0.5,0.5043565,0
4834,4448,0.188117,0.5,0.5,0.3440585,0
4834,4329,0.605006,0.5,0.5,0.552503,0
4834,4327,0.521002,0.5,0.5,0.510501,0
4834,4297,0.457603,0.5,0.5,0.4788015,0
4834,4292,0.476686,0.5,0.5,0.48834299999999997,0
4834,4336,0.390737,0.5,0.5,0.4453685,0
4834,4447,0.484492,0.5,0.5,0.49224599999999996,0
4797,4292,0.44168,0.5,0.5,0.47084000000000004,0
4876,4288,0.383345,0,0.5,0.3166725,0
4876,4385,0.386725,0,0.5,0.3183625,0
4876,4515,0.174253,0,0.5,0.2121265,0
4876,5184,0.373544,0,0.5,0.311772,0
4876,4334,0.631203,0,0.5,0.4406015,0
4876,4993,0.383071,0,0.5,0.31653549999999997,0
4876,4287,0.392732,0,0.5,0.32136600000000004,0
4876,4329,0.552197,0,0.5,0.4010985,0
4876,4289,0.565047,0,0.5,0.4075235,0
4876,4595,0.47025,0,0.5,0.36012500000000003,0
4980,4385,0.237602,0.5,0.5,0.368801,0
4980,4515,0.0,0.5,0.5,0.25,0
4980,5184,0.237602,0.5,0.5,0.368801,0
4980,4993,0.237602,0.5,0.5,0.368801,0
4980,4287,0.315678,0.5,0.5,0.407839,0
4980,4448,0.54173,0.5,0.5,0.520865,0
4980,4329,0.253696,0.5,0.5,0.37684799999999996,0
4980,4289,0.317112,0.5,0.5,0.40855600000000003,0
4980,4327,0.244612,0.5,0.5,0.372306,0
4980,4297,0.237602,0.5,0.5,0.368801,0
5013,5184,0.496586,0.5,0,0.373293,0
5013,4287,0.504103,0.5,0,0.3770515,0
5013,4448,0.382467,0.5,0,0.3162335,0
5013,4297,0.586108,0.5,0,0.418054,0
5013,4292,0.481697,0.5,0,0.3658485,0
5013,4336,0.454658,0.5,0,0.352329,0
5013,4291,0.425946,0.5,0,0.33797299999999997,0
5013,4447,0.577741,0.5,0,0.4138705,0
5013,4772,0.429741,0.5,0,0.33987049999999996,0
5013,4386,0.303918,0.5,0,0.276959,0
5177,4288,0.603671,0.5,0.5,0.5518354999999999,0
5177,4385,0.603671,0.5,0.5,0.5518354999999999,0
5177,4515,0.0,0.5,0.5,0.25,0
5177,5184,0.603671,0.5,0.5,0.5518354999999999,0
5177,4334,0.677185,0.5,0.5,0.5885925000000001,0
5177,4993,0.603671,0.5,0.5,0.5518354999999999,0
5177,4287,0.637729,0.5,0.5,0.5688645,0
5177,4329,0.516007,0.5,0.5,0.5080035,0
5177,4289,0.707543,0.5,0.5,0.6037715,0
5177,4595,0.63542,0.5,0.5,0.5677099999999999,0
4650,4288,0.700921,0.5,0.5,0.6004605000000001,0
4650,4385,0.700921,0.5,0.5,0.6004605000000001,0
4650,4515,0.209815,0.5,0.5,0.3549075,0
4650,4448,0.845594,0.5,0.5,0.672797,0
4650,4329,0.482092,0.5,0.5,0.491046,0
4650,4297,0.699476,0.5,0.5,0.599738,0
4650,4520,0.734753,0.5,0.5,0.6173765,0
4650,4291,0.730549,0.5,0.5,0.6152745,0
4650,4447,0.726375,0.5,0.5,0.6131875,0
4650,4338,0.72493,0.5,0.5,0.612465,0
5008,4288,0.747532,0.5,0.5,0.623766,0
5008,5184,0.509956,0.5,0.5,0.5049779999999999,0
5008,4334,0.607537,0.5,0.5,0.5537685,0
5008,4448,0.214041,0.5,0.5,0.3570205,0
5008,4289,0.454303,0.5,0.5,0.4771515,0
5008,4595,0.746192,0.5,0.5,0.623096,0
5008,4327,0.554993,0.5,0.5,0.5274965,0
5008,4297,0.372352,0.5,0.5,0.436176,0
5008,4382,0.513266,0.5,0.5,0.506633,0
5008,4333,0.474975,0.5,0.5,0.48748749999999996,0
5221,5184,0.708996,0.5,0.5,0.604498,0
5221,4595,0.654876,0.5,0.5,0.577438,0
5221,4382,0.614295,0.5,0.5,0.5571475,0
5221,4292,0.502637,0.5,0.5,0.5013185,0
5221,4520,0.194825,0.5,0.5,0.3474125,0
5221,4291,0.18878,0.5,0.5,0.34439,0
5221,4338,0.551539,0.5,0.5,0.5257695,0
5221,4386,0.611165,0.5,0.5,0.5555825,0
5221,4337,0.4083,0.5,0.5,0.45415,0
5221,4882,0.201338,0.5,0.5,0.350669,0
5092,4385,0.563918,0.5,0.5,0.5319590000000001,0
5092,4515,0.363149,0.5,0.5,0.43157449999999997,0
5092,5184,0.47676,0.5,0.5,0.48838000000000004,0
5092,4334,0.442757,0.5,0.5,0.47137850000000003,0
5092,4993,0.406209,0.5,0.5,0.4531045,0
5092,4448,0.066814,0.5,0.5,0.28340699999999996,0
5092,4329,0.339238,0.5,0.5,0.41961899999999996,0
5092,4289,0.479582,0.5,0.5,0.489791,0
5092,4327,0.396894,0.5,0.5,0.44844700000000004,0
5092,4297,0.374481,0.5,0.5,0.43724050000000003,0
4667,4521,0.336989,0.5,0.5,0.4184945,0
4520,4385,0.676359,0,0.5,0.4631795,0
4520,5184,0.675637,0,0.5,0.4628185,0
4520,4287,0.677404,0,0.5,0.463702,0
4520,4448,0.797147,0,0.5,0.5235735,0
4520,4291,0.744051,0,0.5,0.4970255,0
4520,4447,0.68293,0,0.5,0.466465,0
4520,4338,0.723352,0,0.5,0.486676,0
4520,5001,0.729911,0,0.5,0.4899555,0
4520,4339,0.676359,0,0.5,0.4631795,0
4520,4772,0.778696,0,0.5,0.514348,0
4373,4288,0.475203,0.5,0.5,0.4876015,0
4373,4385,0.475203,0.5,0.5,0.4876015,0
4373,4515,0.0,0.5,0.5,0.25,0
4373,5184,0.475203,0.5,0.5,0.4876015,0
4373,4334,0.759662,0.5,0.5,0.629831,0
4373,4993,0.475203,0.5,0.5,0.4876015,0
4373,4287,0.631356,0.5,0.5,0.565678,0
4373,4448,0.631356,0.5,0.5,0.565678,0
4373,4329,0.507392,0.5,0.5,0.5036959999999999,0
4373,4289,0.634224,0.5,0.5,0.5671120000000001,0
5096,4288,0.479873,0.5,0.5,0.4899365,0
5096,4385,0.58884,0.5,0.5,0.54442,0
5096,4515,0.103187,0.5,0.5,0.3015935,0
5096,4334,0.673225,0.5,0.5,0.5866125,0
5096,4993,0.364435,0.5,0.5,0.43221750000000003,0
5096,4287,0.535979,0.5,0.5,0.5179895,0
5096,4448,0.527317,0.5,0.5,0.5136585,0
5096,4329,0.500602,0.5,0.5,0.500301,0
5096,4289,0.735844,0.5,0.5,0.6179220000000001,0
5096,4595,0.510091,0.5,0.5,0.5050455,0
5134,5184,0.677137,0.5,0,0.4635685,0
5134,4334,0.574591,0.5,0,0.4122955,0
5134,4287,0.539643,0.5,0,0.3948215,0
5134,4448,0.025655,0.5,0,0.1378275,0
5134,4289,0.538887,0.5,0,0.3944435,0
5134,4297,0.513013,0.5,0,0.3815065,0
5134,4333,0.706001,0.5,0,0.4780005,0
5134,4292,0.757393,0.5,0,0.5036965,0
5134,4336,0.44914,0.5,0,0.34957,0
5134,4520,0.137215,0.5,0,0.1936075,0
